Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Lil Jessie,2022-02-17 01:53:05,00:08:39,,Sword Art Online: Sword Art Online II: Guns and Swords (Episode 5),,FireTV 4K Stick 2018,00:22:08,00:22:08,US (United States)
Lil Jessie,2022-02-17 01:52:46,00:00:09,,Sword Art Online: Sword Art Online II: Showdown in the Wilderness (Episode 6),,FireTV 4K Stick 2018,00:00:09,Not latest view,US (United States)
Lil Jessie,2022-02-16 06:16:42,00:00:03,Autoplayed: user action: None; ,Sword Art Online: Sword Art Online II: Death Chaser (Episode 10),,FireTV 4K Stick 2018,00:00:47,Not latest view,US (United States)
Lil Jessie,2022-02-16 05:54:27,00:22:13,,Sword Art Online: Sword Art Online II: Death Gun (Episode 9),,FireTV 4K Stick 2018,00:22:13,Not latest view,US (United States)
Lil Jessie,2022-02-16 05:32:13,00:22:12,,Sword Art Online: Sword Art Online II: Bullet of Bullets (Episode 8),,FireTV 4K Stick 2018,00:22:12,Not latest view,US (United States)
Lil Jessie,2022-02-16 05:09:59,00:22:12,,Sword Art Online: Sword Art Online II: Crimson Memories (Episode 7),,FireTV 4K Stick 2018,00:22:12,Not latest view,US (United States)
Lil Jessie,2022-02-16 04:47:45,00:22:12,,Sword Art Online: Sword Art Online II: Showdown in the Wilderness (Episode 6),,FireTV 4K Stick 2018,00:22:12,Not latest view,US (United States)
Lil Jessie,2022-02-16 04:26:57,00:20:45,,Sword Art Online: Sword Art Online II: Guns and Swords (Episode 5),,FireTV 4K Stick 2018,00:22:12,Not latest view,US (United States)
Lil Jessie,2022-02-16 04:07:17,00:19:36,,Sword Art Online: Sword Art Online II: GGO (Episode 4),,FireTV 4K Stick 2018,00:22:10,00:22:10,US (United States)
Lil Jessie,2022-02-15 01:35:01,00:20:21,Autoplayed: user action: User_Interaction; ,The Tinder Swindler,,Roku Nemo Set Top Box,00:20:19,00:20:19,US (United States)
Lil Jessie,2022-02-15 01:34:46,00:00:08,Autoplayed: user action: None; ,The Tinder Swindler,,Roku Nemo Set Top Box,00:35:10,Not latest view,US (United States)
Lil Jessie,2022-02-11 03:46:05,00:37:53,,Raising Dion: Season 2: ISSUE #208: Who You Are (Episode 8),,FireTV 4K Stick 2018,00:37:57,00:37:57,US (United States)
Lil Jessie,2022-02-11 03:12:28,00:33:35,,Raising Dion: Season 2: ISSUE #207: World Without Mom (Episode 7),,FireTV 4K Stick 2018,00:33:40,00:33:40,US (United States)
Lil Jessie,2022-02-11 02:43:17,00:29:07,,Raising Dion: Season 2: ISSUE #206: 36 Good Hours (Episode 6),,FireTV 4K Stick 2018,00:40:16,00:40:16,US (United States)
Lil Jessie,2022-02-11 02:20:58,00:11:06,,Raising Dion: Season 2: ISSUE #206: 36 Good Hours (Episode 6),,FireTV 4K Stick 2018,00:11:09,Not latest view,US (United States)
Lil Jessie,2022-02-11 01:44:21,00:36:35,,Raising Dion: Season 2: ISSUE #205: You vs. Me (Episode 5),,FireTV 4K Stick 2018,00:36:35,00:36:35,US (United States)
Lil Jessie,2022-02-11 01:43:40,00:00:02,,Raising Dion: Season 2: ISSUE #204: With Friends Like These (Episode 4),,FireTV 4K Stick 2018,00:00:03,00:00:03,US (United States)
Lil Jessie,2022-02-10 06:33:29,00:00:04,Autoplayed: user action: None; ,Raising Dion: Season 2: ISSUE #206: 36 Good Hours (Episode 6),,FireTV 4K Stick 2018,00:00:07,Not latest view,US (United States)
Lil Jessie,2022-02-10 05:56:57,00:36:30,,Raising Dion: Season 2: ISSUE #205: You vs. Me (Episode 5),,FireTV 4K Stick 2018,00:36:35,Not latest view,US (United States)
Lil Jessie,2022-02-10 05:15:53,00:41:01,,Raising Dion: Season 2: ISSUE #204: With Friends Like These (Episode 4),,FireTV 4K Stick 2018,00:41:05,Not latest view,US (United States)
Lil Jessie,2022-02-10 04:59:31,00:16:19,,Raising Dion: Season 2: ISSUE #203: Monster Problem (Episode 3),,FireTV 4K Stick 2018,00:37:37,00:37:37,US (United States)
Lil Jessie,2022-02-10 04:30:19,00:21:14,,Raising Dion: Season 2: ISSUE #203: Monster Problem (Episode 3),,FireTV 4K Stick 2018,00:21:18,Not latest view,US (United States)
Lil Jessie,2022-02-10 03:55:55,00:34:23,,Raising Dion: Season 2: ISSUE #202: Sankofa (Episode 2),,FireTV 4K Stick 2018,00:34:28,00:34:28,US (United States)
Lil Jessie,2022-02-10 03:10:44,00:43:28,,Raising Dion: Season 2: ISSUE #201: A Hero Returns (Episode 1),,FireTV 4K Stick 2018,00:42:27,00:42:27,US (United States)
Lil Jessie,2022-02-08 02:04:17,00:53:57,Autoplayed: user action: User_Interaction; ,Archive 81: Season 1: What Lies Beneath (Episode 8),,FireTV 4K Stick 2018,00:54:20,00:54:20,US (United States)
Lil Jessie,2022-02-08 01:21:06,00:43:09,Autoplayed: user action: User_Interaction; ,Archive 81: Season 1: The Ferryman (Episode 7),,FireTV 4K Stick 2018,00:43:39,00:43:39,US (United States)
Lil Jessie,2022-02-08 00:28:21,00:52:42,,Archive 81: Season 1: The Circle (Episode 6),,FireTV 4K Stick 2018,00:52:45,00:52:45,US (United States)
Lil Jessie,2022-02-08 00:08:28,00:19:06,,Archive 81: Season 1: Through the Looking Glass (Episode 5),,FireTV 4K Stick 2018,00:49:16,00:49:16,US (United States)
Lil Jessie,2022-02-08 00:08:07,00:00:01,,Archive 81: Season 1: The Circle (Episode 6),,FireTV 4K Stick 2018,00:00:02,Not latest view,US (United States)
Lil Jessie,2022-02-07 07:09:36,00:00:04,Autoplayed: user action: None; ,Archive 81: Season 1: What Lies Beneath (Episode 8),,FireTV 4K Stick 2018,00:00:07,Not latest view,US (United States)
Lil Jessie,2022-02-07 06:25:57,00:43:37,,Archive 81: Season 1: The Ferryman (Episode 7),,FireTV 4K Stick 2018,00:43:40,Not latest view,US (United States)
Lil Jessie,2022-02-07 05:33:14,00:52:41,,Archive 81: Season 1: The Circle (Episode 6),,FireTV 4K Stick 2018,00:52:45,Not latest view,US (United States)
Lil Jessie,2022-02-07 05:00:25,00:32:46,,Archive 81: Season 1: Through the Looking Glass (Episode 5),,FireTV 4K Stick 2018,00:49:16,Not latest view,US (United States)
Lil Jessie,2022-02-07 04:26:41,00:15:59,,Archive 81: Season 1: Through the Looking Glass (Episode 5),,FireTV 4K Stick 2018,00:16:32,Not latest view,US (United States)
Lil Jessie,2022-02-07 04:08:42,00:17:15,Autoplayed: user action: User_Interaction; ,Archive 81: Season 1: Spirit Receivers (Episode 4),,FireTV 4K Stick 2018,00:54:14,00:54:14,US (United States)
Lil Jessie,2022-02-07 04:08:33,00:00:02,Autoplayed: user action: None; ,Raising Dion: Season 1: ISSUE #102: Fortress of Solitude (Episode 2),,FireTV 4K Stick 2018,00:00:02,00:00:02,US (United States)
Lil Jessie,2022-02-07 04:08:21,00:00:01,Autoplayed: user action: None; ,Raising Dion: Season 1: ISSUE #102: Fortress of Solitude (Episode 2),,FireTV 4K Stick 2018,00:00:01,Not latest view,US (United States)
Lil Jessie,2022-02-07 00:01:42,00:37:22,Autoplayed: user action: User_Interaction; ,Archive 81: Season 1: Spirit Receivers (Episode 4),,FireTV 4K Stick 2018,00:36:59,Not latest view,US (United States)
Lil Jessie,2022-02-06 23:35:50,00:25:41,,Archive 81: Season 1: Terror in the Aisles (Episode 3),,FireTV 4K Stick 2018,00:42:34,00:42:34,US (United States)
Lil Jessie,2022-02-05 17:34:49,00:19:17,,Archive 81: Season 1: Terror in the Aisles (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:19:23,Not latest view,US (United States)
Lil Jessie,2022-02-05 16:38:50,00:55:48,,Archive 81: Season 1: Wellspring (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:54:08,00:54:08,US (United States)
Lil Jessie,2022-02-05 15:26:11,01:03:30,,Archive 81: Season 1: Mystery Signals (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:55:38,00:55:38,US (United States)
Lil Jessie,2022-02-05 14:48:55,00:35:04,,The Tinder Swindler,,Netflix Chrome MAC (Cadmium) HTML 5,00:35:04,Not latest view,US (United States)
Lil Jessie,2022-02-01 03:39:50,00:00:59,Autoplayed: user action: None; ,Oats Studios: Volume 1: Firebase (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:59,00:00:59,US (United States)
Lil Jessie,2022-02-01 03:19:47,00:20:03,,Oats Studios: Volume 1: Rakka (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:03,00:20:03,US (United States)
Lil Jessie,2022-01-31 05:46:19,00:17:28,,Headspace Guide to Sleep: Season 1: The Weird World of Dreams (Episode 3),,Apple iPhone 8 (CDMA),00:17:29,00:17:29,US (United States)
Lil Jessie,2022-01-26 19:57:17,00:41:13,,The Movies That Made Us: Season 2: Forrest Gump (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:13,Not latest view,US (United States)
Lil Jessie,2022-01-26 19:57:17,00:41:59,,The Movies That Made Us: Season 2: Forrest Gump (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:59,00:41:59,US (United States)
Lil Jessie,2022-01-26 19:08:43,00:47:44,,The Movies That Made Us: Season 2: Back to the Future (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:44,00:47:44,US (United States)
Lil Jessie,2022-01-26 17:44:35,00:58:27,,Bad Boy Billionaires: India: Season 1: The King of Good Times (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:58:17,00:58:17,US (United States)
Lil Jessie,2022-01-26 17:42:36,00:01:48,,Dark Tourist: Season 1: Africa (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:17:24,00:17:24,US (United States)
Lil Jessie,2022-01-26 15:53:57,00:29:08,,Killer Inside: The Mind of Aaron Hernandez: Limited Series: Episode 2,,Netflix Chrome MAC (Cadmium) HTML 5,00:31:44,00:31:44,US (United States)
Lil Jessie,2022-01-26 15:34:06,00:19:50,,Killer Inside: The Mind of Aaron Hernandez: Limited Series: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,01:03:25,01:03:25,US (United States)
Lil Jessie,2022-01-26 15:26:39,00:04:43,,Killer Inside: The Mind of Aaron Hernandez: Limited Series: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:43:35,Not latest view,US (United States)
Lil Jessie,2022-01-26 13:17:50,00:38:32,,Killer Inside: The Mind of Aaron Hernandez: Limited Series: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:38:52,Not latest view,US (United States)
Lil Jessie,2022-01-26 13:17:40,00:00:08,,Killer Inside: The Mind of Aaron Hernandez: Limited Series: Episode 3,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,00:00:08,US (United States)
Lil Jessie,2022-01-25 14:52:00,00:00:07,,"The Mind, Explained: Season 2: How to Focus (Episode 1)",,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,US (United States)
Lil Jessie,2022-01-25 14:51:29,00:00:20,,Explained: Season 3: Fairy Tales (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:20,00:00:20,US (United States)
Lil Jessie,2022-01-22 05:17:06,00:27:10,Autoplayed: user action: User_Interaction; ,Cheer: Season 1: Hit Zero (Episode 4),,FireTV Stick 2016,00:27:10,00:27:10,US (United States)
Lil Jessie,2022-01-21 23:06:35,00:00:04,Autoplayed: user action: None; ,Cheer: Season 1: Hit Zero (Episode 4),,Roku Nemo Set Top Box,00:00:07,Not latest view,US (United States)
Lil Jessie,2022-01-21 22:10:40,00:55:52,,"Cheer: Season 1: Blood, Sweat and Cheers (Episode 3)",,Roku Nemo Set Top Box,00:55:56,00:55:56,US (United States)
Lil Jessie,2022-01-21 21:16:02,00:54:36,,Cheer: Season 1: Making Mat (Episode 2),,Roku Nemo Set Top Box,00:54:39,00:54:39,US (United States)
Lil Jessie,2022-01-21 20:18:25,00:57:34,,Cheer: Season 1: God Blessed Texas (Episode 1),,Roku Nemo Set Top Box,00:57:34,00:57:34,US (United States)
Lil Jessie,2022-01-19 16:00:50,00:17:22,,Prank Encounters: Season 2: These Walls Can Talk (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:17:22,00:17:22,US (United States)
Lil Jessie,2022-01-18 04:25:12,00:05:27,,Dark Tourist: Season 1: Back in the USA (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:05:33,00:05:33,US (United States)
Lil Jessie,2022-01-18 03:47:08,00:38:04,,Dark Tourist: Season 1: South East Asia (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:38:14,00:38:14,US (United States)
Lil Jessie,2022-01-18 03:10:43,00:36:24,,Dark Tourist: Season 1: The Stans (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:25,00:41:25,US (United States)
Lil Jessie,2022-01-18 02:11:25,00:39:33,,Broken: Season 1: Big Vape (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:39:33,00:39:33,US (United States)
Lil Jessie,2022-01-18 02:09:32,00:01:44,,Broken: Season 1: Makeup Mayhem (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:44,Not latest view,US (United States)
Lil Jessie,2022-01-18 01:08:15,01:00:24,,"Bikram: Yogi, Guru, Predator",,Netflix Chrome MAC (Cadmium) HTML 5,00:57:41,00:57:41,US (United States)
Lil Jessie,2022-01-18 00:35:40,00:31:02,,Titletown High: Season 1: It's All About Your Legacy (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:32:04,00:32:04,US (United States)
Lil Jessie,2022-01-18 00:05:35,00:29:05,,Titletown High: Season 1: Seize the Moment (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:28:28,00:28:28,US (United States)
Lil Jessie,2022-01-17 23:36:24,00:29:05,Autoplayed: user action: None; ,Titletown High: Season 1: Your Last Shot (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:28:48,00:28:48,US (United States)
Lil Jessie,2022-01-17 23:05:39,00:29:41,,Titletown High: Season 1: Out For Blood (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:55,00:29:55,US (United States)
Lil Jessie,2022-01-17 22:21:37,00:28:21,,Titletown High: Season 1: I’m Not Distracted (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:28:34,00:28:34,US (United States)
Lil Jessie,2022-01-17 21:47:25,00:33:51,,Titletown High: Season 1: Winnersville (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:34:05,00:34:05,US (United States)
Lil Jessie,2022-01-17 21:15:25,00:31:59,,Titletown High: Season 1: We've Got a Problem (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:32:13,00:32:13,US (United States)
Lil Jessie,2022-01-17 20:42:36,00:32:44,,Titletown High: Season 1: Are We Official? (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:32:14,Not latest view,US (United States)
Lil Jessie,2022-01-17 20:39:48,00:00:10,,Abducted in Plain Sight,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,00:00:10,US (United States)
Lil Jessie,2022-01-17 18:45:50,01:36:24,,Nightbooks,,Netflix Chrome MAC (Cadmium) HTML 5,01:35:00,01:35:00,US (United States)
Lil Jessie,2022-01-17 04:06:35,01:20:09,,Don't Look Up,,Netflix Chrome MAC (Cadmium) HTML 5,02:18:19,Not latest view,US (United States)
Lil Jessie,2022-01-17 03:30:01,00:00:01,,Don't Look Up,,Netflix Chrome MAC (Cadmium) HTML 5,00:52:17,Not latest view,US (United States)
Lil Jessie,2022-01-17 01:00:00,00:53:17,,Don't Look Up,,Netflix Chrome MAC (Cadmium) HTML 5,00:52:16,Not latest view,US (United States)
Lil Jessie,2022-01-16 18:09:20,00:01:51,,The Standups: Season 3: Naomi Ekperigin (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:51,00:01:51,US (United States)
Lil Jessie,2022-01-16 17:43:55,00:25:24,,The Standups: Season 3: Brian Simpson (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:24,00:25:24,US (United States)
Lil Jessie,2022-01-15 19:09:31,00:13:31,,Midnight Mass: Limited Series: Book V: Gospel (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:36:36,00:36:36,US (United States)
Lil Jessie,2022-01-15 18:03:10,01:00:22,,Midnight Mass: Limited Series: Book IV: Lamentations (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,01:06:46,01:06:46,US (United States)
Lil Jessie,2022-01-15 16:56:59,01:03:42,,Midnight Mass: Limited Series: Book III: Proverbs (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,01:01:40,01:01:40,US (United States)
Lil Jessie,2022-01-15 15:46:11,01:10:45,,Midnight Mass: Limited Series: Book II: Psalms (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,01:00:07,01:00:07,US (United States)
Lil Jessie,2022-01-15 14:59:41,00:46:30,,Midnight Mass: Limited Series: Book I: Genesis (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:56:00,00:56:00,US (United States)
Lil Jessie,2022-01-15 14:55:58,00:03:39,,Midnight Mass: Limited Series: Book I: Genesis (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:10:10,Not latest view,US (United States)
Lil Jessie,2022-01-15 03:19:05,00:44:11,,Cobra Kai: Season 4: The Rise (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:44:26,00:44:26,US (United States)
Lil Jessie,2022-01-15 02:50:31,00:28:33,,Cobra Kai: Season 4: The Fall (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:28:48,00:28:48,US (United States)
Lil Jessie,2022-01-15 01:53:02,00:36:10,,Cobra Kai: Season 4: Party Time (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:36:24,00:36:24,US (United States)
Lil Jessie,2022-01-15 01:20:04,00:32:57,,Cobra Kai: Season 4: Minefields (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:33:11,00:33:11,US (United States)
Lil Jessie,2022-01-15 00:48:27,00:30:29,,Cobra Kai: Season 4: Kicks Get Chicks (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:30:44,00:30:44,US (United States)
Lil Jessie,2022-01-15 00:20:42,00:27:43,,Cobra Kai: Season 4: Match Point (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:27:37,00:27:37,US (United States)
Lil Jessie,2022-01-14 23:50:55,00:29:43,,Cobra Kai: Season 4: Bicephaly (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:32:15,00:32:15,US (United States)
Lil Jessie,2022-01-14 21:50:03,01:22:56,,Malibu's Most Wanted,,Netflix Chrome MAC (Cadmium) HTML 5,01:22:46,01:22:46,US (United States)
Lil Jessie,2022-01-13 21:30:11,00:25:34,,Crime Scene: The Times Square Killer: Limited Series: The Perfect Hunting Ground (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:40,00:25:40,US (United States)
Lil Jessie,2022-01-13 20:45:05,00:45:05,,Crime Scene: The Times Square Killer: Limited Series: Murder on 42nd St. (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:05,00:45:05,US (United States)
Lil Jessie,2022-01-12 22:44:05,00:03:20,,Cobra Kai: Season 4: Bicephaly (Episode 4),,Apple iPhone 8 (CDMA),00:03:36,Not latest view,US (United States)
Lil Jessie,2022-01-12 22:42:55,00:00:30,,Cobra Kai: Season 4: Then Learn Fly (Episode 3),,Apple iPhone 8 (CDMA),00:33:36,00:33:36,US (United States)
Lil Jessie,2022-01-12 03:41:35,00:09:40,,Cobra Kai: Season 4: Then Learn Fly (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:32:28,Not latest view,US (United States)
Lil Jessie,2022-01-12 02:48:37,00:22:43,,Cobra Kai: Season 4: Then Learn Fly (Episode 3),,Apple iPhone 8 (CDMA),00:22:48,Not latest view,US (United States)
Lil Jessie,2022-01-12 02:10:08,00:30:53,,Cobra Kai: Season 4: First Learn Stand (Episode 2),,Apple iPhone 8 (CDMA),00:30:48,00:30:48,US (United States)
Lil Jessie,2022-01-12 02:01:04,00:09:03,,Cobra Kai: Season 4: Let's Begin (Episode 1),,Apple iPhone 8 (CDMA),00:36:03,00:36:03,US (United States)
Lil Jessie,2022-01-11 02:12:31,00:26:45,,Cobra Kai: Season 4: Let's Begin (Episode 1),,Apple iPhone 8 (CDMA),00:27:00,Not latest view,US (United States)
Lil Jessie,2022-01-11 01:34:31,00:37:58,,Cobra Kai: Season 3: December 19 (Episode 10),,Apple iPhone 8 (CDMA),00:38:11,00:38:11,US (United States)
Lil Jessie,2022-01-11 00:55:07,00:27:01,,Cobra Kai: Season 3: Feel the Night (Episode 9),,Apple iPhone 8 (CDMA),00:28:21,00:28:21,US (United States)
Lil Jessie,2022-01-11 00:29:21,00:25:45,,"Cobra Kai: Season 3: The Good, The Bad, and The Badass (Episode 8)",,Apple iPhone 8 (CDMA),00:25:56,00:25:56,US (United States)
Lil Jessie,2022-01-11 00:02:45,00:20:12,,Cobra Kai: Season 3: Obstáculos (Episode 7),,Apple iPhone 8 (CDMA),00:27:08,00:27:08,US (United States)
Lil Jessie,2022-01-10 05:30:05,00:03:29,,Cobra Kai: Season 3: Obstáculos (Episode 7),,Apple iPhone 8 (CDMA),00:03:40,Not latest view,US (United States)
Lil Jessie,2022-01-10 04:58:03,00:13:51,,Cobra Kai: Season 3: King Cobra (Episode 6),,Apple iPhone 8 (CDMA),00:32:08,00:32:08,US (United States)
Lil Jessie,2022-01-10 04:34:21,00:11:43,,Cobra Kai: Season 3: Miyagi-Do (Episode 5),,Apple iPhone 8 (CDMA),00:37:22,00:37:22,US (United States)
Lil Jessie,2022-01-10 02:48:23,00:18:44,,Cobra Kai: Season 3: Miyagi-Do (Episode 5),,Apple iPhone 8 (CDMA),00:18:55,Not latest view,US (United States)
Lil Jessie,2022-01-10 02:14:23,00:33:58,,Cobra Kai: Season 3: The Right Path (Episode 4),,Apple iPhone 8 (CDMA),00:33:59,00:33:59,US (United States)
Lil Jessie,2022-01-10 02:13:57,00:00:04,,Cobra Kai: Season 3: Miyagi-Do (Episode 5),,Apple iPhone 8 (CDMA),00:00:05,Not latest view,US (United States)
Lil Jessie,2022-01-08 23:35:45,00:01:50,Autoplayed: user action: None; ,Cobra Kai: Season 3: Miyagi-Do (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:00,Not latest view,US (United States)
